body_index,force_x,force_y
67,-6.99385e+07,2.17958e+07
68,-6.95223e+07,1.09613e+07
69,-3.92123e+07,-6.21564e+07
70,5.23025e+07,-4.29275e+07
71,6.41617e+07,-2.62198e+07
72,-6.6084e+07,-1.59134e+07
73,-2.05862e+06,-6.47223e+07
74,-6.49319e+07,-3.23533e+07
75,-3.94554e+07,-5.18696e+07
76,4.00967e+07,4.96479e+07
77,3.44683e+07,-4.68185e+07
78,2.78499e+07,5.6083e+07
79,1.43855e+07,-6.19183e+07
80,5.34865e+07,2.29452e+07
81,-6.05933e+07,3.9047e+06
82,-3.98725e+07,-4.49079e+07
83,3.92334e+07,-4.66925e+07
84,1.0864e+07,-5.71687e+07
85,4.32408e+07,3.83027e+07
86,4.46354e+07,-3.98162e+07
87,5.40586e+07,2.43777e+07
88,-3.58956e+07,-4.77394e+07
89,-1.41524e+07,-5.55347e+07
90,3.80803e+07,-4.94141e+07
91,-9.20533e+06,-5.20291e+07
92,-2.39348e+07,-5.0763e+07
93,1.81347e+07,5.45822e+07
94,1.30788e+07,-5.32989e+07
95,4.01227e+06,5.58389e+07
96,-4.7257e+07,2.11672e+07
97,-5.20844e+07,-1.98595e+07
98,3.68704e+07,4.13107e+07
99,-5.51149e+07,1.04459e+07
100,-6.98039e+06,-5.82403e+07
101,5.20924e+07,-5.60896e+06
102,2.66414e+07,-4.73068e+07
103,-1.93455e+07,4.8562e+07
104,-2.48735e+07,4.65054e+07
105,-4.43038e+07,-3.96415e+07
106,4.50882e+07,2.36805e+07
107,3.37697e+07,-3.91982e+07
108,4.96671e+07,2.5151e+06
109,-2.6086e+07,4.37154e+07
110,-4.33177e+07,-2.70945e+07
111,4.387e+07,-2.01219e+07
112,3.21603e+06,4.96436e+07
113,-3.85032e+07,2.85639e+07
114,4.62172e+07,-1.2104e+07
115,-4.79392e+07,1.51648e+07
116,-8.96497e+06,-4.77956e+07
117,-1.86782e+06,-4.58068e+07
118,4.64874e+07,-955715
119,-4.5616e+07,-7.16932e+06
120,-1.92998e+07,4.54546e+07
121,4.76711e+07,520075
122,-3.3155e+07,-3.12376e+07
123,2.79155e+07,-3.67775e+07
124,-3.16396e+07,3.12494e+07
125,4.29347e+07,1.54001e+07
126,3.96255e+07,2.29484e+07
127,3.67383e+07,2.77948e+07
128,-1.19642e+07,4.22353e+07
129,-3.42778e+07,2.92404e+07
130,1.71857e+07,4.01349e+07
131,4.10992e+07,-1.62094e+07
132,-1.88542e+07,3.92676e+07
133,-1.6751e+07,-4.25014e+07
134,-3.88763e+07,2.01047e+07
135,1.20361e+07,4.17402e+07
136,-2.4311e+07,-3.42622e+07
137,-1.30419e+07,-3.71423e+07
138,3.9797e+07,6.27216e+06
139,-1.26598e+07,-3.49414e+07
140,386968,-4.5991e+07
141,3.82979e+07,2.41843e+07
142,-1.43854e+07,-3.37234e+07
143,-1.83738e+06,-4.10338e+07
144,7.6878e+06,3.84167e+07
145,-3.46324e+07,1.00658e+07
146,-6.43147e+06,3.60441e+07
147,-3.25569e+07,2.24723e+07
148,-4.49563e+07,-4.0261e+06
149,2.70119e+07,-2.51022e+07
150,3.67791e+07,-9.10325e+06
151,2.93778e+06,-4.35074e+07
152,3.47294e+07,1.30478e+07
153,-4.57173e+07,-4.50972e+06
154,-1.51786e+07,4.0277e+07
155,-3.5339e+07,-1.48794e+07
156,1.62158e+07,-3.30586e+07
157,-3.68026e+07,7.49522e+06
158,-2.07795e+07,3.18401e+07
159,-2.98455e+07,1.63237e+07
160,3.74265e+07,-2.11706e+07
161,-3.82427e+07,1.04943e+07
162,3.62581e+07,-9.68573e+06
163,2.92774e+07,-2.43364e+07
164,2.11335e+07,-2.88329e+07
165,1.49685e+07,-3.3831e+07
166,-3.83919e+07,4.83578e+06
167,3.42497e+07,-1.5628e+07
168,3.63468e+07,2.04085e+07
169,1.17031e+07,3.45539e+07
170,-1.18117e+07,3.33228e+07
171,-3.93287e+07,3.39838e+06
172,-2.68885e+07,2.01605e+07
173,3.42839e+07,6.85063e+06
