body_index,force_x,force_y
192,9.05955e+06,2.96078e+07
193,6.48877e+06,3.32885e+07
194,1.76398e+07,2.34123e+07
195,2.86296e+07,1.53846e+07
196,-8.9958e+06,2.63809e+07
197,4.36692e+06,-3.05005e+07
198,-5.70911e+06,3.21185e+07
199,-3.17872e+07,1.16061e+06
200,-2.47958e+07,-1.8821e+07
201,1.73972e+07,2.66393e+07
202,1.86733e+06,-2.96295e+07
203,1.26532e+07,2.76316e+07
204,-1.00844e+07,2.76773e+07
205,-1.56116e+07,2.88396e+07
206,-1.49721e+07,2.70287e+07
207,2.86675e+07,8.1356e+06
208,-2.83053e+07,-1.24836e+07
209,-2.03714e+07,-2.16119e+07
210,7.62942e+06,-3.05772e+07
211,-8.80403e+06,-2.83854e+07
212,-3.93642e+06,2.80747e+07
213,-2.38807e+07,-1.83165e+07
214,1.69174e+07,-2.48094e+07
215,-2.00299e+07,-2.34444e+07
216,2.52199e+07,-1.65449e+07
217,9.95886e+06,2.75365e+07
218,-2.7917e+07,-849776
219,2.06326e+07,1.90845e+07
220,782872,-2.67359e+07
221,2.42001e+07,1.51295e+07
222,-2.82725e+07,-1.08314e+07
223,-1.95429e+07,2.04406e+07
224,2.81819e+07,8.95349e+06
225,2.89079e+07,-6.76154e+06
226,-2.74699e+07,8.17022e+06
227,2.66291e+07,-1.01127e+07
228,9.72839e+06,-2.49689e+07
229,-7.07186e+06,2.6874e+07
230,-1.1466e+07,2.6204e+07
231,-2.70603e+07,-1.42558e+06
232,2.38998e+07,1.36336e+07
233,1.05627e+07,2.70865e+07
234,1.07089e+07,-2.43932e+07
235,-1.07756e+07,-2.58758e+07
236,-1.80959e+07,2.06252e+07
237,1.52599e+07,-1.99471e+07
238,5.33548e+06,-2.60068e+07
239,-1.81956e+07,-2.13583e+07
240,4.51821e+06,2.57081e+07
241,2.45035e+06,-2.96489e+07
242,-2.55491e+07,-7.89196e+06
243,-1.09985e+06,-2.46611e+07
244,1.74995e+07,1.8059e+07
245,2.58265e+07,4.02863e+06
246,1.63561e+07,-2.01409e+07
247,-1.80965e+07,2.06224e+07
248,2.35273e+07,-1.22589e+07
249,1.66903e+07,1.9154e+07
250,8.964e+06,2.41749e+07
251,-3.82579e+06,2.56878e+07
252,-2.51974e+07,5.23296e+06
253,1.1888e+07,-2.37611e+07
254,-2.38128e+07,6.87693e+06
255,7.57503e+06,-2.30239e+07
256,1.66771e+07,-1.91313e+07
257,2.58903e+07,335075
258,2.07858e+07,1.32818e+07
259,1.28349e+07,-2.50181e+07
260,-2.05688e+07,-1.70587e+07
261,-1.403e+07,-2.02662e+07
262,3.34021e+06,-2.47388e+07
263,2.56382e+07,4.95684e+06
264,1.83584e+07,-1.76215e+07
265,1.76233e+07,1.62763e+07
266,-2.29886e+07,-8.88759e+06
267,-9.15662e+06,2.39217e+07
268,-2.46073e+07,-6.0337e+06
269,-2.25533e+07,-8.11135e+06
270,-2.66734e+07,-2.93988e+06
271,1.68632e+07,1.9213e+07
272,2.3462e+07,-5.26258e+06
273,-1.17622e+07,2.12107e+07
274,3.23587e+06,2.35818e+07
275,-2.19446e+07,1.53708e+06
276,1.75221e+07,-1.76994e+07
277,-1.38414e+07,1.69746e+07
278,-2.17496e+07,-1.1871e+07
279,-2.02672e+07,1.85128e+07
280,1.69056e+07,-1.82634e+07
281,-2.13514e+07,-1.22332e+07
282,1.0569e+07,-2.30013e+07
283,2.0606e+07,-1.05982e+07
284,8.47615e+06,2.23708e+07
285,2.36233e+07,5.31566e+06
286,2.61202e+07,-4.59166e+06
287,-1.87732e+07,1.48773e+07
288,2.02802e+07,-1.08187e+07
289,-2.25904e+07,-9.94421e+06
290,5.23853e+06,2.17311e+07
291,1.97553e+07,1.02395e+07
292,2.07397e+07,-8.95827e+06
293,1.44124e+07,1.91364e+07
294,1.80276e+07,1.24213e+07
295,1.21112e+07,-1.99789e+07
296,4.45841e+06,-2.26563e+07
297,-1.35649e+07,-1.83594e+07
298,1.78028e+07,1.61349e+07
299,1.94165e+07,-1.38997e+07
300,1.67126e+07,1.6948e+07
301,-1.08589e+07,-2.04863e+07
302,2.05116e+07,1.14902e+07
303,-4.84282e+06,-2.02859e+07
304,2.38484e+07,-9.5199e+06
305,5.13091e+06,-2.3117e+07
306,4.71941e+06,2.15015e+07
307,1.71978e+07,-1.48854e+07
308,-2.06213e+07,8.78506e+06
309,-1.49838e+07,2.00256e+07
310,-8.29056e+06,-2.04671e+07
311,1.17676e+07,-1.76081e+07
312,1.9691e+07,8.9252e+06
313,1.675e+07,1.61352e+07
314,1.04276e+07,-1.64986e+07
315,-2.25467e+07,-2.49582e+06
316,-1.07252e+07,1.89337e+07
317,-1.37557e+07,-1.80043e+07
318,-2.38955e+07,-3.67436e+06
319,1.47927e+06,2.02172e+07
320,-6.75187e+06,-1.93108e+07
321,-2.75995e+06,-2.17254e+07
322,-6.44046e+06,-1.92391e+07
323,7.24342e+06,1.96239e+07
324,1.45451e+07,-1.65848e+07
325,-808264,2.3042e+07
326,1.39011e+07,-1.89093e+07
327,1.80046e+07,1.29682e+07
328,4.48378e+06,2.19457e+07
329,2.38928e+06,1.90071e+07
330,-2.1996e+07,-18877.1
331,2.03083e+07,5.82009e+06
332,-1.60815e+07,-1.20417e+07
333,1.60641e+07,1.49974e+07
334,-406474,-2.14958e+07
335,3.60789e+06,-2.16117e+07
336,-7.10598e+06,1.98715e+07
337,-1.56541e+07,1.31206e+07
338,-2.3682e+07,-971722
339,-964906,2.05429e+07
340,309292,2.04947e+07
341,-1.67372e+07,-1.31103e+07
342,1.39232e+07,-1.82209e+07
343,2.08164e+07,-4.62096e+06
344,6.95864e+06,1.9041e+07
345,-1.99582e+07,4.35443e+06
346,-8.51277e+06,1.83816e+07
347,-2.03713e+07,2.48223e+06
348,-1.58008e+07,-1.37138e+07
349,-2.0634e+07,3.10424e+06
350,1.30111e+07,1.57179e+07
351,1.09392e+07,1.69973e+07
352,-5.24419e+06,-1.92361e+07
353,-1.27e+07,1.58928e+07
354,-1.75573e+07,-1.02477e+07
355,1.92351e+07,-7.87617e+06
356,-5.36485e+06,-1.99435e+07
357,1.40656e+06,2.01846e+07
358,-1.85427e+07,6.8996e+06
359,1.28814e+07,1.58966e+07
360,2.00188e+07,-7.43621e+06
361,1.24289e+07,-1.66033e+07
362,-4.46014e+06,1.86697e+07
363,-1.95081e+07,-5.16412e+06
364,1.53272e+07,-8.68433e+06
365,-1.70822e+07,-7.82376e+06
366,-3.55901e+06,-1.89782e+07
367,5.8989e+06,1.93792e+07
368,-1.99601e+07,1.179e+06
369,-3.00727e+06,1.90565e+07
370,-9.03116e+06,1.74207e+07
371,-5.58772e+06,-1.88822e+07
372,1.45001e+06,1.79277e+07
373,7.65433e+06,1.82154e+07
374,-5.22337e+06,1.98324e+07
375,1.76862e+06,1.88945e+07
376,-1.34034e+07,1.32584e+07
377,-1.76289e+07,-1.05606e+06
378,1.87683e+07,3.84497e+06
379,399421,-1.97449e+07
380,1.43839e+07,1.31933e+07
381,-1.24589e+06,1.97994e+07
382,1.59966e+07,-8.36794e+06
383,1.83952e+07,-8.70622e+06
384,1.87609e+07,-1.59014e+06
385,5.06663e+06,-1.8041e+07
386,8.34772e+06,-1.67148e+07
387,-6.32578e+06,1.78475e+07
388,-1.90347e+07,-1.94707e+06
389,1.39901e+07,-1.31374e+07
390,1.71726e+07,8.43897e+06
391,-71602.7,1.98034e+07
392,1.03403e+06,-1.90816e+07
393,1.77714e+07,-4.8397e+06
394,-1.88998e+07,2.39217e+06
395,1.76312e+07,-9.46916e+06
396,-196648,1.85361e+07
397,1.42339e+07,1.07883e+07
398,1.68723e+07,6.88667e+06
399,-1.62824e+07,-8.99854e+06
400,-1.18391e+07,1.36247e+07
401,8.83518e+06,1.62694e+07
402,-1.0099e+07,1.4868e+07
403,-7.48225e+06,1.64838e+07
404,1.08732e+07,-1.3577e+07
405,-1.32164e+07,-1.18644e+07
406,-5.56049e+06,-1.7714e+07
407,9.46909e+06,1.48147e+07
408,8.7512e+06,-1.6336e+07
409,-1.1652e+07,-1.28429e+07
410,-9.24146e+06,1.51672e+07
411,7.18261e+06,-1.6523e+07
412,-3.60665e+06,-1.78743e+07
413,1.77589e+07,-1.00758e+06
414,1.63793e+07,-7.78684e+06
415,-1.14929e+07,-1.31959e+07
416,1.02468e+07,-1.39273e+07
417,-1.22778e+07,1.20987e+07
418,-4.67846e+06,1.71572e+07
419,1.4436e+07,8.46173e+06
420,-1.71783e+07,-245455
421,-1.26153e+07,1.27489e+07
422,-1.61588e+07,-5.71829e+06
423,-4.94933e+06,-1.79094e+07
424,-1.6942e+07,6.82549e+06
425,-7.61714e+06,1.57699e+07
426,-1.68859e+07,-3.45028e+06
427,-3.61824e+06,-1.73372e+07
428,4.02974e+06,-1.59749e+07
429,-1.73696e+07,-103818
430,1.28138e+07,1.08434e+07
431,-1.44848e+07,7.12569e+06
432,1.12611e+06,1.86522e+07
433,1.67835e+07,-4.08178e+06
434,1.17787e+07,1.17411e+07
435,1.98035e+06,1.8115e+07
436,-1.23319e+07,-1.11584e+07
437,-1.72635e+07,-621520
438,-1.43881e+07,-8.35733e+06
439,4.81229e+06,-1.64024e+07
440,-3.86517e+06,-1.73645e+07
441,-641549,1.68954e+07
442,7.47713e+06,-1.48327e+07
443,-1.66624e+07,-2.25262e+06
444,-6.88853e+06,-1.39994e+07
445,-1.18265e+07,1.11185e+07
446,9.17329e+06,-1.4329e+07
447,-1.81917e+07,-1.45882e+06
448,-8.28292e+06,1.50732e+07
449,1.16179e+07,1.17478e+07
450,-1.68969e+07,-930399
451,1.09838e+07,1.24354e+07
452,1.44586e+07,5.73914e+06
453,-1.10643e+07,-1.17061e+07
454,1.00963e+07,-1.47651e+07
455,-796579,-1.6529e+07
456,3.55159e+06,1.59116e+07
457,1.35008e+07,-9.28038e+06
458,-8.41507e+06,1.24565e+07
459,1.28272e+06,-1.60773e+07
460,-1.03485e+07,1.34761e+07
461,1.27955e+07,9.86167e+06
462,-7.96883e+06,-1.46886e+07
463,9.29681e+06,1.32745e+07
464,-1.61049e+06,1.61398e+07
465,-6.93644e+06,-1.49427e+07
466,-1.20104e+07,9.19245e+06
467,-1.31684e+07,9.84565e+06
468,-3.86442e+06,-1.66513e+07
469,6.08786e+06,1.43483e+07
470,-1.0974e+07,-1.0505e+07
471,4.82327e+06,-1.56278e+07
472,-3.52455e+06,1.47744e+07
473,1.41718e+07,6.77338e+06
474,-1.58089e+07,-4.3476e+06
475,1.59035e+07,1.35551e+06
476,7.55917e+06,1.23159e+07
477,-1.48792e+07,6.35256e+06
478,-1.31643e+07,9.21439e+06
479,-7.5815e+06,-1.4213e+07
480,1.41247e+07,-5.77785e+06
481,-1.06221e+07,1.13575e+07
482,-6.25678e+06,1.46462e+07
483,-8.94508e+06,-1.16969e+07
484,-4.30193e+06,1.50782e+07
485,1.50633e+07,-3.16297e+06
486,-1.29578e+07,-8.08143e+06
487,-1.48527e+07,-2.77204e+06
488,1.42088e+07,5.2626e+06
489,-1.03003e+07,-1.23562e+07
490,7.67467e+06,1.41764e+07
491,-1.07997e+07,-1.08935e+07
492,1.31975e+07,-8.00562e+06
493,1.68021e+07,-2.99699e+06
494,-1.3585e+07,-7.20508e+06
495,-1.52402e+07,2.35244e+06
496,1.01919e+07,-1.16733e+07
