body_index,force_x,force_y
315,-2.25463e+07,-2.49522e+06
316,-1.07246e+07,1.89333e+07
317,-1.37562e+07,-1.80034e+07
318,-2.38948e+07,-3.67381e+06
319,1.47899e+06,2.02184e+07
320,-6.75574e+06,-1.9311e+07
321,-2.75988e+06,-2.17237e+07
322,-6.4403e+06,-1.92397e+07
323,7.24353e+06,1.96239e+07
324,1.45438e+07,-1.65852e+07
325,-808572,2.30436e+07
326,1.39007e+07,-1.89073e+07
327,1.80098e+07,1.29652e+07
328,4.4839e+06,2.19458e+07
329,2.38829e+06,1.90087e+07
330,-2.19953e+07,-17978.7
331,2.03082e+07,5.82035e+06
332,-1.6081e+07,-1.20406e+07
333,1.60635e+07,1.4997e+07
334,-406684,-2.14957e+07
335,3.60756e+06,-2.16116e+07
336,-7.10529e+06,1.98711e+07
337,-1.5653e+07,1.312e+07
338,-2.36824e+07,-970238
339,-965697,2.05431e+07
340,310427,2.04961e+07
341,-1.6737e+07,-1.31094e+07
342,1.39221e+07,-1.82184e+07
343,2.0816e+07,-4.62088e+06
344,6.95943e+06,1.90413e+07
345,-1.99575e+07,4.35445e+06
346,-8.51166e+06,1.83809e+07
347,-2.03709e+07,2.48323e+06
348,-1.58007e+07,-1.37122e+07
349,-2.06339e+07,3.10313e+06
350,1.30112e+07,1.57179e+07
351,1.09394e+07,1.69969e+07
352,-5.24473e+06,-1.92335e+07
353,-1.26998e+07,1.58929e+07
354,-1.75572e+07,-1.02479e+07
355,1.92333e+07,-7.87583e+06
356,-5.36421e+06,-1.99427e+07
357,1.40632e+06,2.01872e+07
358,-1.85416e+07,6.89956e+06
359,1.28818e+07,1.58972e+07
360,2.00177e+07,-7.43608e+06
361,1.24282e+07,-1.66022e+07
362,-4.45977e+06,1.86689e+07
363,-1.95088e+07,-5.16507e+06
364,1.53265e+07,-8.68426e+06
365,-1.70823e+07,-7.82387e+06
366,-3.55939e+06,-1.89792e+07
367,5.89867e+06,1.9382e+07
368,-1.99585e+07,1.17985e+06
369,-3.00637e+06,1.90553e+07
370,-9.03007e+06,1.74204e+07
371,-5.58507e+06,-1.88802e+07
372,1.45101e+06,1.79288e+07
373,7.65446e+06,1.82161e+07
374,-5.22267e+06,1.9832e+07
375,1.76801e+06,1.88942e+07
376,-1.34063e+07,1.3259e+07
377,-1.76306e+07,-1.05306e+06
378,1.8768e+07,3.84464e+06
379,398775,-1.97439e+07
380,1.43839e+07,1.31929e+07
381,-1.24641e+06,1.97987e+07
382,1.59972e+07,-8.36876e+06
383,1.83965e+07,-8.70859e+06
384,1.87595e+07,-1.59101e+06
385,5.0652e+06,-1.80405e+07
386,8.34594e+06,-1.67135e+07
387,-6.32627e+06,1.78479e+07
388,-1.9035e+07,-1.94693e+06
389,1.39891e+07,-1.31374e+07
390,1.71726e+07,8.43865e+06
391,-71997.7,1.9803e+07
392,1.03419e+06,-1.9082e+07
393,1.7771e+07,-4.83977e+06
394,-1.88998e+07,2.39227e+06
395,1.76299e+07,-9.46856e+06
396,-196467,1.85363e+07
397,1.42337e+07,1.07879e+07
398,1.68727e+07,6.88665e+06
399,-1.6281e+07,-8.99665e+06
400,-1.1838e+07,1.36289e+07
401,8.83578e+06,1.62697e+07
402,-1.00983e+07,1.48676e+07
403,-7.48158e+06,1.64838e+07
404,1.08734e+07,-1.3577e+07
405,-1.32167e+07,-1.18646e+07
406,-5.56028e+06,-1.7712e+07
407,9.46935e+06,1.48144e+07
408,8.74994e+06,-1.63344e+07
409,-1.1651e+07,-1.28426e+07
410,-9.24081e+06,1.51668e+07
411,7.18096e+06,-1.6522e+07
412,-3.60756e+06,-1.78684e+07
413,1.77586e+07,-1.00757e+06
414,1.63792e+07,-7.78675e+06
415,-1.14921e+07,-1.31954e+07
416,1.02455e+07,-1.3926e+07
417,-1.22763e+07,1.20965e+07
418,-4.67798e+06,1.71563e+07
419,1.44362e+07,8.4617e+06
420,-1.71794e+07,-247086
421,-1.26134e+07,1.27467e+07
422,-1.61579e+07,-5.71723e+06
423,-4.94957e+06,-1.79068e+07
424,-1.69408e+07,6.82561e+06
425,-7.6168e+06,1.57696e+07
426,-1.68863e+07,-3.45038e+06
427,-3.61976e+06,-1.73358e+07
428,4.02915e+06,-1.59748e+07
429,-1.73614e+07,-104497
430,1.2814e+07,1.08438e+07
431,-1.44846e+07,7.12557e+06
432,1.12542e+06,1.86522e+07
433,1.67835e+07,-4.08191e+06
434,1.17786e+07,1.17412e+07
435,1.98112e+06,1.81135e+07
436,-1.23315e+07,-1.11593e+07
437,-1.7265e+07,-614819
438,-1.43875e+07,-8.35696e+06
439,4.81213e+06,-1.64026e+07
440,-3.86602e+06,-1.73618e+07
441,-640721,1.68949e+07
442,7.47687e+06,-1.48325e+07
443,-1.66627e+07,-2.25255e+06
444,-6.88829e+06,-1.39996e+07
445,-1.18256e+07,1.11189e+07
446,9.17205e+06,-1.43277e+07
447,-1.81921e+07,-1.45797e+06
448,-8.2818e+06,1.50728e+07
449,1.16182e+07,1.1748e+07
450,-1.68979e+07,-934722
451,1.09835e+07,1.24348e+07
452,1.44588e+07,5.73933e+06
453,-1.10639e+07,-1.17057e+07
454,1.00963e+07,-1.47652e+07
455,-796998,-1.65278e+07
456,3.5521e+06,1.59119e+07
457,1.34992e+07,-9.28031e+06
458,-8.41547e+06,1.24572e+07
459,1.28268e+06,-1.60775e+07
460,-1.03481e+07,1.34765e+07
461,1.27952e+07,9.86203e+06
462,-7.97015e+06,-1.46875e+07
463,9.2973e+06,1.32751e+07
464,-1.61012e+06,1.6139e+07
465,-6.93614e+06,-1.49415e+07
466,-1.20105e+07,9.19246e+06
467,-1.31691e+07,9.84589e+06
468,-3.86423e+06,-1.66493e+07
469,6.08782e+06,1.43504e+07
470,-1.0974e+07,-1.05054e+07
471,4.82209e+06,-1.56269e+07
472,-3.52453e+06,1.47746e+07
473,1.41721e+07,6.77319e+06
474,-1.5808e+07,-4.34736e+06
475,1.59036e+07,1.35539e+06
476,7.55924e+06,1.23149e+07
477,-1.48788e+07,6.35255e+06
478,-1.31665e+07,9.21375e+06
479,-7.58244e+06,-1.42125e+07
480,1.41243e+07,-5.77781e+06
481,-1.0622e+07,1.1357e+07
482,-6.2568e+06,1.46462e+07
483,-8.94371e+06,-1.16967e+07
484,-4.30173e+06,1.50795e+07
485,1.50638e+07,-3.1631e+06
486,-1.29581e+07,-8.0818e+06
487,-1.48527e+07,-2.77205e+06
488,1.42092e+07,5.26267e+06
489,-1.02998e+07,-1.2356e+07
490,7.675e+06,1.4178e+07
491,-1.07996e+07,-1.08932e+07
492,1.31973e+07,-8.00543e+06
493,1.68024e+07,-2.99699e+06
494,-1.35846e+07,-7.20463e+06
495,-1.52396e+07,2.3532e+06
496,1.01916e+07,-1.16732e+07
497,2.90336e+06,1.56187e+07
498,1.1238e+06,1.60642e+07
499,1.52973e+07,-376851
500,1.50102e+07,-6.10458e+06
501,-1.08891e+07,1.05735e+07
502,1.22862e+06,1.54639e+07
503,1.24177e+07,-9.14356e+06
504,-7.06219e+06,-1.54716e+07
505,-7.85029e+06,-1.27545e+07
506,-2.5885e+06,1.44931e+07
507,5.94671e+06,-1.42624e+07
508,1.36899e+07,6.15809e+06
509,-3.79361e+06,1.53817e+07
510,1.52396e+07,-5.60284e+06
511,-8.56393e+06,-1.21429e+07
512,-1.51266e+07,1.12894e+06
513,1.36403e+07,-7.43308e+06
514,1.32687e+07,6.68542e+06
515,1.46652e+07,-2.00463e+06
516,-252893,1.53194e+07
517,-9.83531e+06,1.1476e+07
518,1.47217e+07,834616
519,318818,1.45554e+07
520,1.21549e+07,7.37887e+06
521,-1.4819e+07,-3.19524e+06
522,-1.43981e+07,-26786
523,109670,-1.39766e+07
524,-1.3855e+07,-4.64443e+06
525,-1.18357e+07,-8.5206e+06
526,6.13205e+06,1.22292e+07
527,1.30553e+07,-7.04636e+06
528,-1.36119e+07,4.59515e+06
529,4.61964e+06,1.32078e+07
530,4.25768e+06,-1.37045e+07
531,-9.05594e+06,8.90468e+06
532,-1.23373e+07,-6.71735e+06
533,-1.1088e+07,-9.12517e+06
534,-1.98784e+06,-1.42394e+07
535,-8.77528e+06,1.09673e+07
536,7.14002e+06,1.17929e+07
537,1.12018e+07,6.49964e+06
538,-7.33271e+06,1.2176e+07
539,8.19991e+06,-1.17569e+07
540,8.95166e+06,1.09983e+07
541,-1.33343e+07,-5.0214e+06
542,1.39893e+07,2.10991e+06
543,4.33838e+06,1.35472e+07
544,-1.43906e+07,-670252
545,1.32554e+07,-3.81082e+06
546,1.0504e+06,-1.4207e+07
547,2.81535e+06,-1.34233e+07
548,-1.13347e+07,9.49114e+06
549,-1.22786e+07,-7.39099e+06
550,-1.14789e+07,9.96341e+06
551,6.6601e+06,1.21794e+07
552,-1.23379e+07,7.07464e+06
553,1.33254e+07,4.242e+06
554,-1.19875e+07,5.0878e+06
555,-3.89789e+06,-1.32533e+07
556,-1.39175e+07,1.77511e+06
557,1.04518e+07,-8.91688e+06
558,1.42229e+07,-3.72811e+06
559,-1.09221e+07,-8.45337e+06
560,9.68532e+06,-9.59171e+06
561,-1.12587e+07,8.29117e+06
562,-2.14685e+06,1.36555e+07
563,1.26646e+07,2.40563e+06
564,-1.31384e+07,3.75295e+06
565,1.35551e+07,740701
566,4.28057e+06,1.37018e+07
567,1.24242e+07,-5.21672e+06
568,1.03363e+07,9.04213e+06
569,1.29488e+07,3.03641e+06
570,-9.20667e+06,1.02095e+07
571,-1.18894e+07,-5.60377e+06
572,2.7711e+06,1.34896e+07
573,-1.29417e+07,5.35333e+06
574,6.63501e+06,1.26735e+07
575,1.15175e+07,7.78729e+06
576,-7.94858e+06,1.08466e+07
577,-1.04726e+07,8.64178e+06
578,1.00688e+07,8.64957e+06
579,-1.36147e+07,-912876
580,1.32204e+07,-854404
581,170101,1.34898e+07
582,4.85596e+06,-1.2516e+07
583,7.25961e+06,1.05447e+07
584,1.22251e+07,6.08182e+06
585,77331.5,-1.31469e+07
586,5.36415e+06,1.14374e+07
587,5.0253e+06,-1.20034e+07
588,-8.25544e+06,1.09207e+07
589,-9.80368e+06,-8.18332e+06
590,-1.64518e+06,1.34845e+07
591,9.66423e+06,-9.05218e+06
592,-1.09118e+07,8.7512e+06
593,-8.93456e+06,-9.76325e+06
594,5.59193e+06,-1.18967e+07
595,-5.57718e+06,1.17014e+07
596,-8.61259e+06,1.03086e+07
597,-2.25153e+06,1.28267e+07
598,9.34283e+06,9.1835e+06
599,-259181,1.24553e+07
600,1.21957e+07,-4.29866e+06
601,1.06026e+07,7.48797e+06
602,1.01179e+07,8.87091e+06
603,1.16567e+07,-5.50632e+06
604,-9.54545e+06,9.7516e+06
605,7.41824e+06,-1.0244e+07
606,1.26388e+06,-1.26163e+07
607,2.48645e+06,-1.22481e+07
608,1.21179e+07,-1.15665e+06
609,-509646,1.26305e+07
610,1.09374e+07,6.7643e+06
611,8.20309e+06,9.60552e+06
612,1.73309e+06,-1.24768e+07
613,5.15633e+06,1.18782e+07
614,-8.7787e+06,-8.501e+06
615,-2.74758e+06,1.22307e+07
616,9.01629e+06,9.68105e+06
617,-357921,-1.32079e+07
618,-4.02155e+06,-1.18612e+07
619,4.47812e+06,1.21667e+07
620,-8.42472e+06,-9.89135e+06
621,-4.02849e+06,1.23869e+07
622,1.18192e+07,2.88166e+06
623,-9.81871e+06,9.00913e+06
624,-2.11937e+06,1.27679e+07
625,-5.69826e+06,1.08084e+07
626,6.72409e+06,1.10726e+07
627,3.00518e+06,-1.2438e+07
628,-3.80637e+06,-1.14883e+07
629,-3.31096e+06,1.17311e+07
630,5.91768e+06,-1.04945e+07
631,-5.87746e+06,1.07779e+07
632,5.12357e+06,1.21121e+07
633,-3.52788e+06,1.20209e+07
634,1.18881e+07,-3.69442e+06
635,7.12907e+06,1.0194e+07
636,7.2559e+06,1.06104e+07
637,-6.69811e+06,-9.95232e+06
638,-868799,1.25864e+07
639,-6.23714e+06,1.12365e+07
640,1.17438e+07,1.77647e+06
641,-1.11586e+07,3.71391e+06
642,5.53296e+06,1.06029e+07
643,-1.21134e+07,197546
644,-1.11259e+07,-3.41549e+06
645,-1.1958e+07,3.88456e+06
646,1.89839e+06,1.17264e+07
647,-1.05583e+07,-5.65292e+06
648,-5.457e+06,-1.08377e+07
649,-8.76682e+06,-8.80024e+06
650,-1.21969e+07,-856884
651,8.22714e+06,-9.01858e+06
652,-9.31297e+06,-8.02458e+06
653,-1.00342e+07,-7.11376e+06
654,1.09731e+07,-4.56102e+06
655,1.90002e+06,-1.17705e+07
656,-1.10725e+07,-4.64056e+06
657,6.86065e+06,-1.02474e+07
658,-3.58285e+06,-1.19387e+07
659,1.1217e+07,-1.81747e+06
660,-9.53335e+06,-5.51328e+06
661,-1.16714e+07,3.27602e+06
662,1.17464e+07,-1.21177e+06
663,-8.45838e+06,-8.6076e+06
664,1.15045e+07,2.36164e+06
665,-1.13254e+07,2.47112e+06
666,1.13753e+07,-2.7344e+06
667,1.20491e+07,-2.12363e+06
668,-8.45359e+06,-8.6837e+06
669,-1.15962e+07,1.53567e+06
670,-8.95999e+06,8.00212e+06
671,-9.88844e+06,-5.36497e+06
672,3.21066e+06,1.09021e+07
673,4.17199e+06,1.11685e+07
674,1.14817e+07,772452
675,-7.43337e+06,-9.28827e+06
676,-1.05047e+07,4.8257e+06
677,9.71357e+06,-5.28969e+06
678,9.32472e+06,4.09024e+06
679,8.17028e+06,8.84697e+06
680,8.51779e+06,8.23196e+06
681,-1.15429e+07,-1.4854e+06
682,3.33969e+06,1.16372e+07
683,1.04635e+07,5.40754e+06
684,-1.01669e+07,-4.79946e+06
685,-1.11819e+07,-2.31841e+06
686,6.01925e+06,-9.72295e+06
687,5.33519e+06,-1.0267e+07
688,4.233e+06,-1.03227e+07
689,-4.27966e+06,-1.08872e+07
690,-7.58171e+06,-9.50802e+06
691,5.45031e+06,1.02727e+07
692,-2.99876e+06,1.10994e+07
693,8.22723e+06,8.0584e+06
694,-1.11322e+07,-4.38755e+06
695,-1.95488e+06,-1.11195e+07
696,-4.90408e+06,1.06358e+07
697,1.22909e+07,-863031
698,-1.10552e+07,-2.41876e+06
699,1.02452e+07,-4.20287e+06
700,7.22699e+06,8.7485e+06
701,-1.15383e+07,498603
702,1.00767e+07,4.35816e+06
703,-9.86796e+06,4.59919e+06
704,-2.48255e+06,1.11697e+07
705,-9.35363e+06,5.70907e+06
706,9.95575e+06,2.6845e+06
707,-1.07466e+07,4.12105e+06
708,-8.71681e+06,7.49855e+06
709,1.22764e+06,1.13396e+07
710,-3.45191e+06,1.08363e+07
711,9.31765e+06,-5.49882e+06
712,-9.83948e+06,-6.76738e+06
713,-8.37759e+06,-6.48756e+06
714,8.04348e+06,-7.28886e+06
715,-4.65225e+06,-1.0087e+07
716,-6.04977e+06,9.37218e+06
717,1.07326e+07,1.15815e+06
718,1.0618e+07,3.47105e+06
719,-1.06192e+07,-2.43628e+06
720,4.70266e+06,-1.03909e+07
721,686403,-1.08777e+07
722,-1.07842e+07,2.22409e+06
723,-5.03301e+06,9.76587e+06
724,1.06342e+07,2.69276e+06
725,9.59296e+06,1.82402e+06
726,-1.1126e+07,-3.64504e+06
727,2.39219e+06,1.09595e+07
728,-1.8201e+06,1.08412e+07
729,5.56198e+06,-1.00041e+07
730,9.91629e+06,5.19279e+06
731,6.80023e+06,-8.30154e+06
732,2.33992e+06,1.03643e+07
733,-6.38235e+06,8.60475e+06
734,-1.12874e+06,-1.05135e+07
735,1.00583e+06,-1.08733e+07
736,5.60321e+06,9.50315e+06
737,-5.10133e+06,9.73629e+06
738,-8.27179e+06,-7.27318e+06
739,1.02187e+07,4.29635e+06
740,9.11212e+06,-5.19212e+06
741,1.44152e+06,-9.87064e+06
742,4.85875e+06,9.64357e+06
743,-8.69824e+06,-6.90268e+06
744,204366,-1.06275e+07
745,-6.45662e+06,8.29435e+06
746,-5.1225e+06,-9.45841e+06
