body_index,force_x,force_y
201,1.73965e+07,2.66446e+07
202,1.86998e+06,-2.96334e+07
203,1.26522e+07,2.76372e+07
204,-1.00889e+07,2.76796e+07
205,-1.56229e+07,2.88439e+07
206,-1.49793e+07,2.70337e+07
207,2.86684e+07,8.13527e+06
208,-2.83061e+07,-1.24841e+07
209,-2.03715e+07,-2.16112e+07
210,7.62658e+06,-3.05767e+07
211,-8.80425e+06,-2.83843e+07
212,-3.94049e+06,2.80773e+07
213,-2.38821e+07,-1.8314e+07
214,1.69169e+07,-2.48099e+07
215,-2.00306e+07,-2.34415e+07
216,2.52191e+07,-1.65439e+07
217,9.95916e+06,2.75359e+07
218,-2.79199e+07,-849978
219,2.06337e+07,1.90861e+07
220,782792,-2.67346e+07
221,2.42008e+07,1.51324e+07
222,-2.82719e+07,-1.08301e+07
223,-1.95406e+07,2.04409e+07
224,2.81818e+07,8.95461e+06
225,2.89096e+07,-6.76036e+06
226,-2.74671e+07,8.17126e+06
227,2.66288e+07,-1.01129e+07
228,9.72814e+06,-2.4967e+07
229,-7.07458e+06,2.68765e+07
230,-1.1467e+07,2.62046e+07
231,-2.70608e+07,-1.42688e+06
232,2.39008e+07,1.36372e+07
233,1.05632e+07,2.70892e+07
234,1.07107e+07,-2.43927e+07
235,-1.07752e+07,-2.58753e+07
236,-1.80899e+07,2.06315e+07
237,1.52607e+07,-1.99464e+07
238,5.33528e+06,-2.60074e+07
239,-1.81957e+07,-2.13591e+07
240,4.51773e+06,2.57157e+07
241,2.4492e+06,-2.9651e+07
242,-2.55501e+07,-7.89334e+06
243,-1.09982e+06,-2.46631e+07
244,1.75e+07,1.80596e+07
245,2.58256e+07,4.02746e+06
246,1.63556e+07,-2.01475e+07
247,-1.80967e+07,2.06216e+07
248,2.35258e+07,-1.2259e+07
249,1.66884e+07,1.91546e+07
250,8.96453e+06,2.41766e+07
251,-3.82813e+06,2.56907e+07
252,-2.51987e+07,5.23303e+06
253,1.18902e+07,-2.37624e+07
254,-2.3813e+07,6.87714e+06
255,7.57731e+06,-2.30246e+07
256,1.668e+07,-1.91284e+07
257,2.589e+07,336396
258,2.07861e+07,1.32811e+07
259,1.28362e+07,-2.50193e+07
260,-2.05687e+07,-1.70576e+07
261,-1.40295e+07,-2.02649e+07
262,3.34152e+06,-2.47401e+07
263,2.56373e+07,4.95554e+06
264,1.836e+07,-1.76202e+07
265,1.76208e+07,1.62781e+07
266,-2.29885e+07,-8.88608e+06
267,-9.16208e+06,2.3923e+07
268,-2.46068e+07,-6.03434e+06
269,-2.25553e+07,-8.1121e+06
270,-2.66724e+07,-2.93926e+06
271,1.68632e+07,1.92146e+07
272,2.34606e+07,-5.2613e+06
273,-1.17592e+07,2.12098e+07
274,3.23618e+06,2.35831e+07
275,-2.19438e+07,1.5374e+06
276,1.75224e+07,-1.76972e+07
277,-1.38381e+07,1.69725e+07
278,-2.17507e+07,-1.18746e+07
279,-2.02602e+07,1.85115e+07
280,1.6901e+07,-1.82609e+07
281,-2.13516e+07,-1.22322e+07
282,1.05668e+07,-2.29988e+07
283,2.06092e+07,-1.05968e+07
284,8.47538e+06,2.23711e+07
285,2.36252e+07,5.31788e+06
286,2.61196e+07,-4.59136e+06
287,-1.87733e+07,1.48776e+07
288,2.02789e+07,-1.08196e+07
289,-2.25886e+07,-9.94342e+06
290,5.23923e+06,2.17323e+07
291,1.97561e+07,1.02404e+07
292,2.07419e+07,-8.95524e+06
293,1.44128e+07,1.91355e+07
294,1.80055e+07,1.24437e+07
295,1.21083e+07,-1.99771e+07
296,4.45937e+06,-2.26574e+07
297,-1.35635e+07,-1.83553e+07
298,1.78045e+07,1.6134e+07
299,1.94133e+07,-1.38995e+07
300,1.67103e+07,1.69508e+07
301,-1.08591e+07,-2.04853e+07
302,2.0511e+07,1.14895e+07
303,-4.84319e+06,-2.02855e+07
304,2.38446e+07,-9.52065e+06
305,5.13102e+06,-2.31154e+07
306,4.71841e+06,2.15042e+07
307,1.71962e+07,-1.48849e+07
308,-2.0624e+07,8.78367e+06
309,-1.49818e+07,2.00257e+07
310,-8.29054e+06,-2.04672e+07
311,1.17654e+07,-1.76068e+07
312,1.96911e+07,8.92545e+06
313,1.67532e+07,1.61342e+07
314,1.04276e+07,-1.65001e+07
315,-2.25461e+07,-2.49512e+06
316,-1.07248e+07,1.89341e+07
317,-1.37563e+07,-1.80034e+07
318,-2.38954e+07,-3.67426e+06
319,1.48058e+06,2.02249e+07
320,-6.75285e+06,-1.93098e+07
321,-2.7613e+06,-2.17228e+07
322,-6.43547e+06,-1.92392e+07
323,7.24368e+06,1.96241e+07
324,1.45431e+07,-1.65848e+07
325,-808268,2.30392e+07
326,1.39022e+07,-1.89042e+07
327,1.8027e+07,1.29546e+07
328,4.48358e+06,2.19479e+07
329,2.38795e+06,1.90098e+07
330,-2.19964e+07,-18580.6
331,2.03089e+07,5.8213e+06
332,-1.60813e+07,-1.20408e+07
333,1.60642e+07,1.49996e+07
334,-405547,-2.1497e+07
335,3.60724e+06,-2.16109e+07
336,-7.10509e+06,1.98708e+07
337,-1.56538e+07,1.31201e+07
338,-2.36819e+07,-969979
339,-966611,2.0544e+07
340,308888,2.04965e+07
341,-1.67367e+07,-1.31087e+07
342,1.39186e+07,-1.82194e+07
343,2.08158e+07,-4.62e+06
344,6.95938e+06,1.90416e+07
345,-1.99587e+07,4.35486e+06
346,-8.51114e+06,1.83807e+07
347,-2.0372e+07,2.48383e+06
348,-1.58005e+07,-1.37104e+07
349,-2.06387e+07,3.09476e+06
350,1.30114e+07,1.57188e+07
351,1.0939e+07,1.69963e+07
352,-5.24673e+06,-1.92406e+07
353,-1.26987e+07,1.58924e+07
354,-1.75584e+07,-1.02486e+07
355,1.92326e+07,-7.87618e+06
356,-5.364e+06,-1.99402e+07
357,1.40339e+06,2.01871e+07
358,-1.8543e+07,6.89924e+06
359,1.28821e+07,1.58979e+07
360,2.00151e+07,-7.43596e+06
361,1.24283e+07,-1.66015e+07
362,-4.4611e+06,1.86701e+07
363,-1.95089e+07,-5.1655e+06
364,1.53207e+07,-8.68179e+06
365,-1.70821e+07,-7.82367e+06
366,-3.56136e+06,-1.89794e+07
367,5.89828e+06,1.93809e+07
368,-1.99579e+07,1.18004e+06
369,-3.00621e+06,1.90549e+07
370,-9.03146e+06,1.74206e+07
371,-5.58618e+06,-1.88812e+07
372,1.45163e+06,1.79288e+07
373,7.65481e+06,1.82169e+07
374,-5.22304e+06,1.9832e+07
375,1.76734e+06,1.88922e+07
376,-1.34066e+07,1.32595e+07
377,-1.76202e+07,-1.04931e+06
378,1.87688e+07,3.84514e+06
379,397690,-1.97426e+07
380,1.43839e+07,1.31935e+07
381,-1.24619e+06,1.9799e+07
382,1.59949e+07,-8.36967e+06
383,1.8397e+07,-8.70837e+06
384,1.87597e+07,-1.59037e+06
385,5.06553e+06,-1.80398e+07
386,8.34419e+06,-1.67124e+07
387,-6.32655e+06,1.78478e+07
388,-1.90382e+07,-1.94814e+06
389,1.39877e+07,-1.3137e+07
390,1.7173e+07,8.43834e+06
391,-72341.3,1.98034e+07
392,1.03283e+06,-1.90807e+07
393,1.77695e+07,-4.84031e+06
394,-1.88978e+07,2.39405e+06
395,1.76326e+07,-9.47126e+06
396,-195947,1.85388e+07
397,1.42335e+07,1.07888e+07
398,1.68728e+07,6.88644e+06
399,-1.6281e+07,-8.99638e+06
400,-1.18392e+07,1.36286e+07
401,8.83526e+06,1.62696e+07
402,-1.00986e+07,1.48683e+07
403,-7.48263e+06,1.64842e+07
404,1.08741e+07,-1.35764e+07
405,-1.32161e+07,-1.18634e+07
406,-5.56062e+06,-1.77095e+07
407,9.46934e+06,1.48137e+07
408,8.74735e+06,-1.63327e+07
409,-1.16512e+07,-1.28416e+07
410,-9.24102e+06,1.51672e+07
411,7.18082e+06,-1.65207e+07
412,-3.60714e+06,-1.78644e+07
413,1.77577e+07,-1.00827e+06
414,1.63777e+07,-7.78692e+06
415,-1.14926e+07,-1.31953e+07
416,1.02459e+07,-1.39252e+07
417,-1.22744e+07,1.20964e+07
418,-4.6788e+06,1.71568e+07
419,1.44363e+07,8.46196e+06
420,-1.71704e+07,-249900
421,-1.26176e+07,1.27469e+07
422,-1.61566e+07,-5.71605e+06
423,-4.95024e+06,-1.79041e+07
424,-1.69405e+07,6.82502e+06
425,-7.61679e+06,1.57705e+07
426,-1.68857e+07,-3.45002e+06
427,-3.61959e+06,-1.73323e+07
428,4.02931e+06,-1.59747e+07
429,-1.73627e+07,-102915
430,1.28137e+07,1.0844e+07
431,-1.44814e+07,7.12424e+06
432,1.12427e+06,1.86506e+07
433,1.67837e+07,-4.08177e+06
434,1.17786e+07,1.17425e+07
435,1.97796e+06,1.81128e+07
436,-1.23313e+07,-1.1158e+07
437,-1.72639e+07,-618916
438,-1.43865e+07,-8.35579e+06
439,4.81303e+06,-1.64027e+07
440,-3.86743e+06,-1.7363e+07
441,-641774,1.68946e+07
442,7.47602e+06,-1.48314e+07
443,-1.66629e+07,-2.25226e+06
444,-6.88821e+06,-1.39985e+07
445,-1.18262e+07,1.11189e+07
446,9.169e+06,-1.43262e+07
447,-1.81942e+07,-1.45716e+06
448,-8.28193e+06,1.50723e+07
449,1.1618e+07,1.17484e+07
450,-1.68984e+07,-934081
451,1.09835e+07,1.24341e+07
452,1.44611e+07,5.73959e+06
453,-1.10653e+07,-1.17059e+07
454,1.00933e+07,-1.47655e+07
455,-796818,-1.65274e+07
456,3.55183e+06,1.59124e+07
457,1.3497e+07,-9.27975e+06
458,-8.41528e+06,1.2457e+07
459,1.28287e+06,-1.60774e+07
460,-1.03479e+07,1.34777e+07
461,1.27949e+07,9.86241e+06
462,-7.97192e+06,-1.46859e+07
463,9.29787e+06,1.32755e+07
464,-1.61018e+06,1.61381e+07
465,-6.93615e+06,-1.49401e+07
466,-1.20091e+07,9.19401e+06
467,-1.31688e+07,9.84549e+06
468,-3.86538e+06,-1.66442e+07
469,6.08671e+06,1.43526e+07
470,-1.0973e+07,-1.05071e+07
471,4.81977e+06,-1.56258e+07
472,-3.52437e+06,1.47734e+07
473,1.41737e+07,6.77404e+06
474,-1.58086e+07,-4.34784e+06
475,1.59034e+07,1.35491e+06
476,7.55989e+06,1.23161e+07
477,-1.48779e+07,6.35152e+06
478,-1.31626e+07,9.21464e+06
479,-7.58372e+06,-1.42145e+07
480,1.41248e+07,-5.77825e+06
481,-1.06201e+07,1.13566e+07
482,-6.25486e+06,1.46445e+07
483,-8.94395e+06,-1.16953e+07
484,-4.31277e+06,1.50719e+07
485,1.50628e+07,-3.16324e+06
486,-1.29577e+07,-8.08139e+06
487,-1.4852e+07,-2.7713e+06
488,1.42097e+07,5.26211e+06
489,-1.03004e+07,-1.23578e+07
490,7.67609e+06,1.41734e+07
491,-1.07988e+07,-1.08933e+07
492,1.31954e+07,-8.00522e+06
493,1.68027e+07,-2.99676e+06
494,-1.35843e+07,-7.20417e+06
495,-1.5238e+07,2.35299e+06
496,1.01906e+07,-1.16726e+07
497,2.90373e+06,1.56179e+07
498,1.12432e+06,1.60626e+07
499,1.52967e+07,-377271
500,1.50084e+07,-6.10433e+06
501,-1.0888e+07,1.05746e+07
502,1.22917e+06,1.54631e+07
503,1.24167e+07,-9.14252e+06
504,-7.05935e+06,-1.54688e+07
505,-7.85065e+06,-1.27537e+07
506,-2.58808e+06,1.44919e+07
507,5.94492e+06,-1.42615e+07
508,1.36912e+07,6.15907e+06
509,-3.78084e+06,1.5394e+07
510,1.52383e+07,-5.60341e+06
511,-8.56392e+06,-1.21414e+07
512,-1.51244e+07,1.12902e+06
513,1.36376e+07,-7.43291e+06
514,1.32691e+07,6.68604e+06
515,1.46646e+07,-2.005e+06
516,-252741,1.53182e+07
517,-9.83362e+06,1.14755e+07
518,1.47199e+07,833462
519,318520,1.4555e+07
520,1.21515e+07,7.37794e+06
521,-1.48186e+07,-3.19459e+06
522,-1.43963e+07,-26385.4
523,109038,-1.39775e+07
524,-1.38553e+07,-4.64514e+06
525,-1.18366e+07,-8.52256e+06
526,6.13249e+06,1.22277e+07
527,1.30546e+07,-7.04624e+06
528,-1.36108e+07,4.59525e+06
529,4.61979e+06,1.32088e+07
530,4.25757e+06,-1.37035e+07
531,-9.0526e+06,8.90775e+06
532,-1.23372e+07,-6.71718e+06
533,-1.10884e+07,-9.1255e+06
534,-1.9889e+06,-1.42389e+07
535,-8.77407e+06,1.09673e+07
536,7.14005e+06,1.1792e+07
537,1.11817e+07,6.51245e+06
538,-7.33314e+06,1.21762e+07
539,8.19856e+06,-1.17556e+07
540,8.95105e+06,1.09981e+07
541,-1.33342e+07,-5.02199e+06
542,1.39895e+07,2.1098e+06
543,4.33857e+06,1.35449e+07
544,-1.439e+07,-669014
545,1.32545e+07,-3.81134e+06
546,1.04898e+06,-1.42038e+07
547,2.81516e+06,-1.34231e+07
548,-1.13279e+07,9.47217e+06
549,-1.22811e+07,-7.39242e+06
550,-1.14813e+07,9.97735e+06
551,6.66136e+06,1.21839e+07
552,-1.23358e+07,7.074e+06
553,1.33259e+07,4.24176e+06
554,-1.19867e+07,5.08799e+06
555,-3.89829e+06,-1.32511e+07
556,-1.39154e+07,1.77582e+06
557,1.04509e+07,-8.91611e+06
558,1.42221e+07,-3.72855e+06
559,-1.09226e+07,-8.45281e+06
560,9.68386e+06,-9.59085e+06
561,-1.12561e+07,8.29166e+06
562,-2.14583e+06,1.36555e+07
563,1.26645e+07,2.40569e+06
564,-1.3138e+07,3.75274e+06
565,1.3555e+07,740395
566,4.28136e+06,1.37013e+07
567,1.2424e+07,-5.21725e+06
568,1.03361e+07,9.04273e+06
569,1.29497e+07,3.03655e+06
570,-9.20509e+06,1.02093e+07
571,-1.18894e+07,-5.60337e+06
572,2.77113e+06,1.34881e+07
573,-1.29403e+07,5.35318e+06
574,6.63458e+06,1.26719e+07
575,1.15248e+07,7.78572e+06
576,-7.94693e+06,1.08464e+07
577,-1.04676e+07,8.63948e+06
578,1.00681e+07,8.64922e+06
579,-1.36145e+07,-911334
580,1.32201e+07,-855131
581,170263,1.34888e+07
582,4.85488e+06,-1.25145e+07
583,7.25671e+06,1.0543e+07
584,1.22299e+07,6.07837e+06
585,76883,-1.3146e+07
586,5.36445e+06,1.14352e+07
587,5.02445e+06,-1.20023e+07
588,-8.25694e+06,1.09199e+07
589,-9.8041e+06,-8.18358e+06
590,-1.64439e+06,1.3483e+07
591,9.66273e+06,-9.05177e+06
592,-1.09089e+07,8.74987e+06
593,-8.93361e+06,-9.76158e+06
594,5.59103e+06,-1.18951e+07
595,-5.57666e+06,1.17014e+07
596,-8.61245e+06,1.03086e+07
597,-2.24924e+06,1.28267e+07
598,9.34189e+06,9.18348e+06
599,-258845,1.24546e+07
600,1.21946e+07,-4.29962e+06
601,1.06028e+07,7.48811e+06
602,1.01164e+07,8.86992e+06
603,1.16564e+07,-5.50629e+06
604,-9.54558e+06,9.74906e+06
605,7.41716e+06,-1.02433e+07
606,1.26421e+06,-1.26157e+07
607,2.4862e+06,-1.22482e+07
608,1.21201e+07,-1.15579e+06
609,-510828,1.26312e+07
610,1.09382e+07,6.76401e+06
611,8.2032e+06,9.60517e+06
612,1.73362e+06,-1.24763e+07
613,5.15658e+06,1.18778e+07
614,-8.77736e+06,-8.50063e+06
615,-2.75063e+06,1.22288e+07
616,9.01719e+06,9.68168e+06
617,-358408,-1.32085e+07
618,-4.02092e+06,-1.18592e+07
619,4.47817e+06,1.21668e+07
620,-8.42454e+06,-9.88973e+06
621,-4.02781e+06,1.23864e+07
622,1.18194e+07,2.88181e+06
623,-9.81807e+06,9.00918e+06
624,-2.11905e+06,1.27668e+07
625,-5.69829e+06,1.08088e+07
626,6.72517e+06,1.1071e+07
627,3.00422e+06,-1.24371e+07
628,-3.80598e+06,-1.14867e+07
629,-3.30246e+06,1.17324e+07
630,5.91649e+06,-1.0493e+07
631,-5.87668e+06,1.07779e+07
632,5.12376e+06,1.21114e+07
633,-3.5267e+06,1.20207e+07
634,1.18877e+07,-3.695e+06
635,7.12925e+06,1.01922e+07
636,7.25911e+06,1.0609e+07
637,-6.69798e+06,-9.95149e+06
638,-868006,1.2586e+07
639,-6.23506e+06,1.1235e+07
640,1.17443e+07,1.77833e+06
641,-1.11573e+07,3.71403e+06
642,5.53444e+06,1.06032e+07
643,-1.21116e+07,197671
644,-1.11262e+07,-3.4154e+06
645,-1.19562e+07,3.88449e+06
646,1.89879e+06,1.17263e+07
647,-1.05579e+07,-5.65241e+06
648,-5.45707e+06,-1.08361e+07
649,-8.76669e+06,-8.79934e+06
650,-1.21956e+07,-856169
651,8.2252e+06,-9.0179e+06
652,-9.31362e+06,-8.02375e+06
653,-1.00337e+07,-7.11336e+06
654,1.09722e+07,-4.5614e+06
655,1.89997e+06,-1.17696e+07
656,-1.10731e+07,-4.64026e+06
657,6.86016e+06,-1.0247e+07
658,-3.58332e+06,-1.19379e+07
659,1.1217e+07,-1.81749e+06
660,-9.53224e+06,-5.51283e+06
661,-1.1669e+07,3.27628e+06
662,1.17463e+07,-1.21171e+06
663,-8.45795e+06,-8.60673e+06
664,1.15058e+07,2.36196e+06
665,-1.13241e+07,2.47217e+06
666,1.1375e+07,-2.7345e+06
667,1.20501e+07,-2.12335e+06
668,-8.4534e+06,-8.68316e+06
669,-1.15958e+07,1.53522e+06
670,-8.95659e+06,7.99802e+06
671,-9.88621e+06,-5.36566e+06
672,3.21108e+06,1.09015e+07
673,4.17215e+06,1.11687e+07
674,1.14815e+07,772045
675,-7.43297e+06,-9.28705e+06
676,-1.05037e+07,4.82633e+06
677,9.71218e+06,-5.28916e+06
678,9.32223e+06,4.08634e+06
679,8.17015e+06,8.84683e+06
680,8.51709e+06,8.23048e+06
681,-1.15429e+07,-1.48557e+06
682,3.33919e+06,1.16363e+07
683,1.04668e+07,5.41072e+06
684,-1.01666e+07,-4.79945e+06
685,-1.11816e+07,-2.31808e+06
686,6.01918e+06,-9.72234e+06
687,5.33565e+06,-1.02669e+07
688,4.23306e+06,-1.03218e+07
689,-4.27945e+06,-1.08866e+07
690,-7.58175e+06,-9.50708e+06
691,5.44988e+06,1.02697e+07
692,-2.9983e+06,1.10992e+07
693,8.22685e+06,8.05802e+06
694,-1.11329e+07,-4.38724e+06
695,-1.95506e+06,-1.11199e+07
696,-4.90391e+06,1.06366e+07
697,1.22887e+07,-864655
698,-1.10563e+07,-2.41844e+06
699,1.02434e+07,-4.20189e+06
700,7.22702e+06,8.74855e+06
701,-1.15383e+07,498501
702,1.00772e+07,4.35399e+06
703,-9.86696e+06,4.59967e+06
704,-2.48137e+06,1.11691e+07
705,-9.3545e+06,5.708e+06
706,9.95695e+06,2.6827e+06
707,-1.07457e+07,4.12208e+06
708,-8.71572e+06,7.49803e+06
709,1.229e+06,1.13384e+07
710,-3.45142e+06,1.08358e+07
711,9.31933e+06,-5.49772e+06
712,-9.84218e+06,-6.7651e+06
713,-8.35866e+06,-6.47354e+06
714,8.04315e+06,-7.28797e+06
715,-4.65215e+06,-1.00859e+07
716,-6.04807e+06,9.37162e+06
717,1.07326e+07,1.15897e+06
718,1.06218e+07,3.46173e+06
719,-1.062e+07,-2.43793e+06
720,4.70295e+06,-1.03908e+07
721,685893,-1.08781e+07
722,-1.07833e+07,2.22481e+06
723,-5.03256e+06,9.76494e+06
724,1.0634e+07,2.69229e+06
725,9.59832e+06,1.82378e+06
726,-1.11244e+07,-3.64492e+06
727,2.39156e+06,1.09591e+07
728,-1.81912e+06,1.08396e+07
729,5.56236e+06,-1.00037e+07
730,9.91587e+06,5.19222e+06
731,6.79915e+06,-8.3008e+06
732,2.34038e+06,1.03641e+07
733,-6.38154e+06,8.60367e+06
734,-1.12892e+06,-1.05137e+07
735,1.00588e+06,-1.08724e+07
736,5.6e+06,9.50365e+06
737,-5.09937e+06,9.73539e+06
738,-8.27119e+06,-7.27251e+06
739,1.02178e+07,4.29855e+06
740,9.11179e+06,-5.19247e+06
741,1.44149e+06,-9.87034e+06
742,4.85847e+06,9.64283e+06
743,-8.70522e+06,-6.9061e+06
744,204033,-1.06275e+07
745,-6.45683e+06,8.29467e+06
746,-5.12236e+06,-9.45694e+06
747,4.77182e+06,-9.74876e+06
